,Unnamed: 0,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Y,X
7051,7051,Paris147,48.88027397931869,2.3946960072142316,Brasserie Le Danube,48.882164121598755,2.3932347320914453,French Restaurant,5491455.199360655,-423207.6676027732
7056,7056,Paris147,48.88027397931869,2.3946960072142316,La Table de Botzaris,48.880487458014926,2.390838022432451,French Restaurant,5491298.984644284,-423414.05682649976
7060,7060,Paris147,48.88027397931869,2.3946960072142316,L'Estampe,48.879522538497184,2.3883470796039585,French Restaurant,5491222.774698874,-423614.0529160965
7079,7079,Paris148,48.881456687468884,2.405344445716074,Le Clairon,48.87713680780644,2.4065112533508546,French Restaurant,5490734.989079636,-422331.48357538786
7088,7088,Paris149,48.882638433182876,2.415993577978441,Le Café des Lilas,48.87920948380498,2.414824962615967,French Restaurant,5490862.382280899,-421685.4467514327
7091,7091,Paris150,48.873876864909136,2.281362701910147,Le Petit Pergolèse,48.87447247161375,2.282856837248875,French Restaurant,5491968.076385018,-431415.80930408195
7100,7100,Paris150,48.873876864909136,2.281362701910147,Les Tablettes de Jean-Louis Nomicos,48.8702265833511,2.282893297721712,French Restaurant,5491497.3449543165,-431493.0920226207
7101,7101,Paris150,48.873876864909136,2.281362701910147,La Gazette,48.87517055939802,2.2864724501763045,French Restaurant,5492000.495475749,-431138.5077852956
7105,7105,Paris150,48.873876864909136,2.281362701910147,Le Congrès Maillot,48.87749842195497,2.2845205664634705,French Restaurant,5492282.569734849,-431237.2839265567
7122,7122,Paris151,48.87506992291325,2.2920050491820536,Victoria 1836,48.87398597307951,2.2934110636265013,French Restaurant,5491783.156239215,-430653.85776616016
7132,7132,Paris151,48.87506992291325,2.2920050491820536,Akrame,48.87154398810039,2.292303588811424,French Restaurant,5491526.422711617,-430780.718183003
7140,7140,Paris151,48.87506992291325,2.2920050491820536,Le Chiberta,48.873587717537326,2.297807559370994,French Restaurant,5491684.493288767,-430340.12975193595
7142,7142,Paris151,48.87506992291325,2.2920050491820536,L’Atelier Étoile de Joël Robuchon,48.87267891049394,2.2970759868621826,French Restaurant,5491592.908113576,-430410.6733075025
7154,7154,Paris151,48.87506992291325,2.2920050491820536,La Gazette,48.87517055939802,2.2864724501763045,French Restaurant,5492000.495475749,-431138.5077852956
7160,7160,Paris151,48.87506992291325,2.2920050491820536,Le Petit Acacia,48.87801343782755,2.2937607161780087,French Restaurant,5492224.904744482,-430552.5400168451
7172,7172,Paris151,48.87506992291325,2.2920050491820536,Lacombe,48.87830164709886,2.2939733415842056,French Restaurant,5492254.188613351,-430531.5840891162
7179,7179,Paris151,48.87506992291325,2.2920050491820536,Au Petit Marguery Rive Droite,48.87940525007714,2.2907672713309912,French Restaurant,5492416.214926772,-430745.03668505745
7183,7183,Paris151,48.87506992291325,2.2920050491820536,Le Touring,48.87613875671372,2.2871603146838817,French Restaurant,5492099.192981014,-431070.0273992466
7206,7206,Paris152,48.876262019947596,2.302648095817621,La Cuisine,48.87597299093128,2.3002993225309063,French Restaurant,5491917.781728492,-430113.22272472375
7207,7207,Paris152,48.876262019947596,2.302648095817621,Les 110 de Taillevent,48.87589261285395,2.303030692225419,French Restaurant,5491875.005178036,-429915.1812111385
7211,7211,Paris152,48.876262019947596,2.302648095817621,Le Taillevent,48.874460984547774,2.302397739214108,French Restaurant,5491724.284115855,-429988.33964107314
7212,7212,Paris152,48.876262019947596,2.302648095817621,Les Gourmets des Ternes,48.87812287811371,2.2993451356887817,French Restaurant,5492167.7422534255,-430142.50544843706
7222,7222,Paris152,48.876262019947596,2.302648095817621,Pierre Gagnaire,48.873203739499594,2.3003976396644816,French Restaurant,5491609.834537533,-430158.11051113857
7233,7233,Paris152,48.876262019947596,2.302648095817621,Le Chiberta,48.873587717537326,2.297807559370994,French Restaurant,5491684.493288767,-430340.12975193595
7237,7237,Paris152,48.876262019947596,2.302648095817621,Apicius,48.87347092787609,2.3073620319154107,French Restaurant,5491553.072615472,-429644.2442158895
7250,7250,Paris152,48.876262019947596,2.302648095817621,Café George V,48.872495,2.300384,French Restaurant,5491531.502233623,-430172.4333220525
7252,7252,Paris152,48.876262019947596,2.302648095817621,Le Diplomate,48.878669803966275,2.3009657311601357,French Restaurant,5492208.220307269,-430013.8268541439
7254,7254,Paris152,48.876262019947596,2.302648095817621,Restaurant & Lounge Bar Le W,48.872119026573884,2.303356684047102,French Restaurant,5491452.992007639,-429962.30227113806
7258,7258,Paris152,48.876262019947596,2.302648095817621,La mascotte,48.877597074620134,2.298881429103322,French Restaurant,5492115.255285198,-430186.27053477813
7264,7264,Paris152,48.876262019947596,2.302648095817621,Les Messugues,48.88023144690335,2.3020604941237943,French Restaurant,5492367.613651659,-429904.486462355
7265,7265,Paris152,48.876262019947596,2.302648095817621,Edern,48.87371914649243,2.2983882576227193,French Restaurant,5491691.846777078,-430295.23054876877
7271,7271,Paris152,48.876262019947596,2.302648095817621,Le Parthénon,48.87726579990714,2.3069257689563867,French Restaurant,5491978.809716295,-429604.8002312508
7274,7274,Paris152,48.876262019947596,2.302648095817621,Le Châteaubriand,48.87270360902763,2.3021963238716125,French Restaurant,5491532.131172859,-430036.094415884
7283,7283,Paris152,48.876262019947596,2.302648095817621,Café Marion,48.87472469546551,2.3038488426643577,French Restaurant,5491735.499096232,-429877.3620495795
7289,7289,Paris152,48.876262019947596,2.302648095817621,Le P'tit Bougnat,48.87851918273238,2.3000648380007074,French Restaurant,5492202.710754787,-430082.4743502884
7297,7297,Paris152,48.876262019947596,2.302648095817621,Le Chazelles,48.87957741453103,2.303653263359548,French Restaurant,5492275.421125053,-429800.4253233193
7302,7302,Paris153,48.877453155853566,2.3132918413123607,Café Jacquemart-André,48.87564268161165,2.31041625233951,French Restaurant,5491755.765812151,-429380.2888450093
7303,7303,Paris153,48.877453155853566,2.3132918413123607,Dominique Bouchet,48.877050619748005,2.314035874239597,French Restaurant,5491866.861594657,-429089.39216226374
7304,7304,Paris153,48.877453155853566,2.3132918413123607,Le Valois,48.87760415070099,2.3105667134597176,French Restaurant,5491971.158424071,-429332.4433988425
7307,7307,Paris153,48.877453155853566,2.3132918413123607,Pomze,48.87496407966928,2.3168887943029404,French Restaurant,5491600.408647298,-428920.14422436536
7312,7312,Paris153,48.877453155853566,2.3132918413123607,Le Camondo,48.87876406172646,2.312566972722028,French Restaurant,5492074.846508125,-429164.51971179177
7339,7339,Paris153,48.877453155853566,2.3132918413123607,Le Parthénon,48.87726579990714,2.3069257689563867,French Restaurant,5491978.809716295,-429604.8002312508
7344,7344,Paris153,48.877453155853566,2.3132918413123607,Le Café des Lettres,48.87481735545077,2.3161137034526393,French Restaurant,5491593.758029473,-428979.5291021806
7368,7368,Paris153,48.877453155853566,2.3132918413123607,Le Huitième Arrt,48.87526458231757,2.317137569189072,French Restaurant,5491630.611817124,-428896.3254788951
7371,7371,Paris153,48.877453155853566,2.3132918413123607,L'Évasion,48.875216345451975,2.3190707713365555,French Restaurant,5491601.325637097,-428755.9887637979
7374,7374,Paris153,48.877453155853566,2.3132918413123607,La Tribune,48.87384361945915,2.314576055271925,French Restaurant,5491504.952686821,-429110.1609250499
7381,7381,Paris154,48.87864333047275,2.3239362851615395,Neva Cuisine,48.88003878115313,2.3242129575887,French Restaurant,5492071.8055688115,-428289.78567343194
7399,7399,Paris154,48.87864333047275,2.3239362851615395,Le Percolateur,48.881198,2.324732,French Restaurant,5492193.779332869,-428230.1112536248
7415,7415,Paris154,48.87864333047275,2.3239362851615395,Restaurant Garnier,48.87553957392922,2.3261579228972384,French Restaurant,5491549.383033087,-428232.1247643203
7425,7425,Paris154,48.87864333047275,2.3239362851615395,B.B.B.,48.88290386583343,2.3236957573544967,French Restaurant,5492395.553602471,-428273.79263728124
7427,7427,Paris154,48.87864333047275,2.3239362851615395,Le Sémaphore,48.87759752967147,2.327742640223313,French Restaurant,5491757.716695368,-428077.7313963608
7441,7441,Paris154,48.87864333047275,2.3239362851615395,13 menthe basilic,48.877640986996916,2.330486584537645,French Restaurant,5491728.576292637,-427876.44827850617
7442,7442,Paris154,48.87864333047275,2.3239362851615395,À l'Affiche,48.881772913498075,2.322536489076406,French Restaurant,5492284.6374933915,-428379.7070518413
7451,7451,Paris154,48.87864333047275,2.3239362851615395,Le Mollard,48.87548949474022,2.325951471374776,French Restaurant,5491546.391396943,-428248.1480981271
7458,7458,Paris154,48.87864333047275,2.3239362851615395,Cercle National des Armées,48.8753051563765,2.320152372121811,French Restaurant,5491597.768294168,-428675.29811323865
7460,7460,Paris154,48.87864333047275,2.3239362851615395,L'Apesanteur,48.879441133407354,2.3258875122481437,French Restaurant,5491984.8804276325,-428178.6674540879
7464,7464,Paris154,48.87864333047275,2.3239362851615395,Envyne,48.880257,2.32574,French Restaurant,5492077.074326327,-428174.13333974546
7471,7471,Paris154,48.87864333047275,2.3239362851615395,Le Carré,48.875553726896804,2.3199418187141423,French Restaurant,5491627.908133613,-428686.01483532554
7481,7481,Paris155,48.87983254364678,2.3345814268602063,Les Canailles,48.87928070699748,2.3345697742933,French Restaurant,5491859.686379082,-427547.3883552125
7484,7484,Paris155,48.87983254364678,2.3345814268602063,Le Petit Canard,48.88007393561902,2.337412700019188,French Restaurant,5491912.388863186,-427324.8236409323
7487,7487,Paris155,48.87983254364678,2.3345814268602063,Puce,48.88052571798912,2.3348912453727215,French Restaurant,5491993.612635061,-427500.5561822752
7489,7489,Paris155,48.87983254364678,2.3345814268602063,Tomboy,48.87928666844553,2.336387954222773,French Restaurant,5491837.860112973,-427414.4475513052
7490,7490,Paris155,48.87983254364678,2.3345814268602063,Buvette Gastrothèque,48.880488,2.3376419999999998,French Restaurant,5491955.416920477,-427300.30918778304
7509,7509,Paris155,48.87983254364678,2.3345814268602063,Bouillon Pigalle,48.88260095759989,2.337389923632145,French Restaurant,5492192.573601961,-427279.10877473
7510,7510,Paris155,48.87983254364678,2.3345814268602063,Le Pantruche,48.880560153439035,2.3397290190340705,French Restaurant,5491937.604332939,-427146.49083944317
7528,7528,Paris155,48.87983254364678,2.3345814268602063,Café Marguerite,48.87840772330251,2.339788742023232,French Restaurant,5491698.453510441,-427182.4745112803
7535,7535,Paris156,48.88102079521742,2.3452272659031683,Braisenville,48.879942952250566,2.3450101474402842,French Restaurant,5491803.962136879,-426772.24561421084
7537,7537,Paris156,48.88102079521742,2.3452272659031683,Aspic,48.87910969524201,2.343958143320145,French Restaurant,5491724.668022478,-426864.71414221986
7541,7541,Paris156,48.88102079521742,2.3452272659031683,Le Barbe à Papa,48.879653886076575,2.3474383451936647,French Restaurant,5491741.938960383,-426600.2674900384
7545,7545,Paris156,48.88102079521742,2.3452272659031683,Pétrelle,48.880863766686204,2.3466743674034647,French Restaurant,5491885.3907784885,-426633.4141757877
7550,7550,Paris156,48.88102079521742,2.3452272659031683,Le Bon Bock,48.88278635001319,2.341899166100045,French Restaurant,5492157.359637476,-426946.2285589109
7556,7556,Paris156,48.88102079521742,2.3452272659031683,Le Pantruche,48.880560153439035,2.3397290190340705,French Restaurant,5491937.604332939,-427146.49083944317
7559,7559,Paris156,48.88102079521742,2.3452272659031683,Les Arlots,48.8806271291792,2.3499973118305206,French Restaurant,5491818.125838008,-426395.0911803449
7564,7564,Paris156,48.88102079521742,2.3452272659031683,L'Annexe,48.88435302813302,2.3413352796073084,French Restaurant,5492337.861693078,-426958.0560246905
7565,7565,Paris156,48.88102079521742,2.3452272659031683,Seb'on,48.883531492564614,2.3403039011596407,French Restaurant,5492259.614946148,-427048.79656425316
7569,7569,Paris156,48.88102079521742,2.3452272659031683,La Vache et le Cuisinier,48.88453791989796,2.3412519693374634,French Restaurant,5492359.370889397,-426960.67614030815
7574,7574,Paris156,48.88102079521742,2.3452272659031683,Madame Messieurs,48.879262020891716,2.347991351017173,French Restaurant,5491691.701478287,-426567.20759904955
7576,7576,Paris156,48.88102079521742,2.3452272659031683,Café Marguerite,48.87840772330251,2.339788742023232,French Restaurant,5491698.453510441,-427182.4745112803
7577,7577,Paris156,48.88102079521742,2.3452272659031683,L'Orange Verte,48.87947612372211,2.350881760804492,French Restaurant,5491679.709472632,-426352.03411037
7582,7582,Paris156,48.88102079521742,2.3452272659031683,Le Diplomate,48.883317560865905,2.3468747298627592,French Restaurant,5492154.7086065775,-426572.8058486836
7586,7586,Paris156,48.88102079521742,2.3452272659031683,Cacahuète,48.8773000218328,2.3468520865087013,French Restaurant,5491488.457245827,-426687.19383158383
7589,7589,Paris156,48.88102079521742,2.3452272659031683,Le Magenta,48.881890000000006,2.351131,French Restaurant,5491944.00387043,-426288.618937577
7591,7591,Paris156,48.88102079521742,2.3452272659031683,Le Bébé,48.87732525215026,2.3467736662103404,French Restaurant,5491492.220874761,-426692.4505316124
7613,7613,Paris157,48.882208085026576,2.355873801785016,Chez Casimir,48.879332852971686,2.3523801543384883,French Restaurant,5491645.332740131,-426245.24958696705
7618,7618,Paris157,48.882208085026576,2.355873801785016,L'ardoise gourmande,48.879548828995354,2.352125229267492,French Restaurant,5491672.403896251,-426259.8292157111
7620,7620,Paris157,48.882208085026576,2.355873801785016,Au Bout-en-Train,48.88026149527871,2.352403905307552,French Restaurant,5491747.900611319,-426226.1249911777
7621,7621,Paris157,48.882208085026576,2.355873801785016,Les Arlots,48.8806271291792,2.3499973118305206,French Restaurant,5491818.125838008,-426395.0911803449
7628,7628,Paris157,48.882208085026576,2.355873801785016,L'Orange Verte,48.87947612372211,2.350881760804492,French Restaurant,5491679.709472632,-426352.03411037
7648,7648,Paris158,48.88339441291621,2.366521034000116,La Bulle,48.8820898952121,2.36339074402514,French Restaurant,5491814.79104213,-425389.26710784447
7666,7666,Paris158,48.88339441291621,2.366521034000116,L'École Buissonnière,48.87918048836158,2.3649392174089945,French Restaurant,5491473.42164846,-425330.57218274556
7675,7675,Paris158,48.88339441291621,2.366521034000116,Au Rendez-Vous de la Marine,48.88387101833929,2.3716765610270643,French Restaurant,5491909.871002682,-424750.659339151
7699,7699,Paris159,48.88457977872843,2.3771689620425858,Les Marmites Volantes,48.88289051052134,2.3733295018694647,French Restaurant,5491780.882597702,-424648.2412248814
7701,7701,Paris159,48.88457977872843,2.3771689620425858,Les Chics Types,48.88387343989945,2.380440037476594,French Restaurant,5491802.114659281,-424110.43419370684
7706,7706,Paris159,48.88457977872843,2.3771689620425858,Le Bellerive,48.88812223778275,2.3772770538926125,French Restaurant,5492311.718925849,-424262.0851962636
7712,7712,Paris159,48.88457977872843,2.3771689620425858,Le Gymnase,48.88513659712739,2.3795249811653854,French Restaurant,5491953.306384311,-424153.67700457433
7730,7730,Paris159,48.88457977872843,2.3771689620425858,Au Rendez-Vous de la Marine,48.88387101833929,2.3716765610270643,French Restaurant,5491909.871002682,-424750.659339151
7742,7742,Paris159,48.88457977872843,2.3771689620425858,La Kaskad'Café,48.88260015456749,2.382938335803287,French Restaurant,5491630.295032876,-423951.7158646316
7748,7748,Paris160,48.88576418230546,2.387817585406331,Aux Arts et Sciences Réunis,48.887199742742794,2.386894421406676,French Restaurant,5492091.047603661,-423576.8152191328
7749,7749,Paris160,48.88576418230546,2.387817585406331,TonTon Jaurès,48.88758771519661,2.389259487390518,French Restaurant,5492104.8977808645,-423396.8115464437
7779,7779,Paris161,48.88694762348957,2.3984669035850272,Le Pré en Bulles – Chez Martine,48.885691277582616,2.400589270142398,French Restaurant,5491755.39155939,-422604.5917437605
7800,7800,Paris161,48.88694762348957,2.3984669035850272,Le Pouilly-Reuilly,48.88465731029081,2.403596843986304,French Restaurant,5491603.866169044,-422404.1733851166
7814,7814,Paris163,48.88055298563013,2.2851171611381047,Mayo,48.880646,2.285005,French Restaurant,5492625.181322251,-431142.63094903296
7818,7818,Paris163,48.88055298563013,2.2851171611381047,Chez Georges,48.87783005500994,2.2848960757255554,French Restaurant,5492314.6383315,-431203.60670644743
7830,7830,Paris163,48.88055298563013,2.2851171611381047,Le Ballon des Ternes,48.88063701472008,2.2853676832707377,French Restaurant,5492619.682337875,-431116.30549780966
7845,7845,Paris163,48.88055298563013,2.2851171611381047,Le Sud,48.878951,2.284773,French Restaurant,5492440.323294117,-431191.4930003282
7846,7846,Paris163,48.88055298563013,2.2851171611381047,Oresto,48.88149162618514,2.28601522743702,French Restaurant,5492706.298703747,-431052.91167014604
7853,7853,Paris163,48.88055298563013,2.2851171611381047,Le Congrès Maillot,48.87749842195497,2.2845205664634705,French Restaurant,5492282.569734849,-431237.2839265567
7854,7854,Paris163,48.88055298563013,2.2851171611381047,Môm,48.87987076408084,2.291663169772046,French Restaurant,5492456.6558620725,-430670.8278908287
7856,7856,Paris163,48.88055298563013,2.2851171611381047,Sébillon,48.87912128617129,2.279453873634338,French Restaurant,5492525.25368715,-431576.86953347153
7858,7858,Paris163,48.88055298563013,2.2851171611381047,Le Verre Bouteille,48.8799675679076,2.28864402245118,French Restaurant,5492504.854583273,-430889.5638303474
7865,7865,Paris163,48.88055298563013,2.2851171611381047,Au Petit Marguery Rive Droite,48.87940525007714,2.2907672713309912,French Restaurant,5492416.214926772,-430745.03668505745
7869,7869,Paris163,48.88055298563013,2.2851171611381047,L'Escale,48.877253223761166,2.2852957248687744,French Restaurant,5492245.785168937,-431185.2699259806
7874,7874,Paris163,48.88055298563013,2.2851171611381047,Le Maillot,48.87743789427514,2.2847364842891693,French Restaurant,5492273.184230958,-431222.6493406729
7878,7878,Paris164,48.881745816934156,2.295761082472329,Il était une Oie dans le Sud-Ouest,48.8814482625397,2.2991192622008687,French Restaurant,5492538.868542185,-430096.4678481185
7881,7881,Paris164,48.881745816934156,2.295761082472329,Frederic Simonin,48.88007587771678,2.2942140727207208,French Restaurant,5492447.717258563,-430480.6172125606
7886,7886,Paris164,48.881745816934156,2.295761082472329,Maison Rostang,48.881378468287544,2.298540242853811,French Restaurant,5492538.320305472,-430140.0785222595
7888,7888,Paris164,48.881745816934156,2.295761082472329,Le Trois-Quart,48.88261500624029,2.2939015924930573,French Restaurant,5492732.831304329,-430455.671330923
7892,7892,Paris164,48.881745816934156,2.295761082472329,Petrus,48.88510159543429,2.2964397801024248,French Restaurant,5492976.755147735,-430223.4818067051
7895,7895,Paris164,48.881745816934156,2.295761082472329,Roca,48.884867586408006,2.29529994241456,French Restaurant,5492964.977970496,-430311.1443039294
7899,7899,Paris164,48.881745816934156,2.295761082472329,Le Petit Verdot,48.88033557039972,2.296094884567936,French Restaurant,5492453.14409028,-430338.333110434
7903,7903,Paris164,48.881745816934156,2.295761082472329,La P'tite Cuisine,48.87953612618105,2.297697906644501,French Restaurant,5492344.709118429,-430236.2645958401
7906,7906,Paris164,48.881745816934156,2.295761082472329,Môm,48.87987076408084,2.291663169772046,French Restaurant,5492456.6558620725,-430670.8278908287
7911,7911,Paris164,48.881745816934156,2.295761082472329,Les Gourmets des Ternes,48.87812287811371,2.2993451356887817,French Restaurant,5492167.7422534255,-430142.50544843706
7913,7913,Paris164,48.881745816934156,2.295761082472329,Phébé,48.88560867072629,2.296531620153777,French Restaurant,5493031.779866957,-430207.2342019334
7923,7923,Paris164,48.881745816934156,2.295761082472329,Les Messugues,48.88023144690335,2.3020604941237943,French Restaurant,5492367.613651659,-429904.486462355
7925,7925,Paris164,48.881745816934156,2.295761082472329,Le Petit Acacia,48.87801343782755,2.2937607161780087,French Restaurant,5492224.904744482,-430552.5400168451
7926,7926,Paris164,48.881745816934156,2.295761082472329,L'entredgeu,48.884790441812505,2.2914243561297147,French Restaurant,5493004.52722234,-430595.690827542
7928,7928,Paris164,48.881745816934156,2.295761082472329,Chez Fred,48.88121152825603,2.2897240519523616,French Restaurant,5492629.229168023,-430787.25190515874
7930,7930,Paris164,48.881745816934156,2.295761082472329,Bistrot Gourmand,48.881436918605054,2.2894558310508732,French Restaurant,5492657.523114366,-430802.6034959882
7931,7931,Paris164,48.881745816934156,2.295761082472329,Le Paris 17,48.88347915701031,2.3020213171242188,French Restaurant,5492727.820856556,-429846.28267721797
7932,7932,Paris165,48.88293768699666,2.306405703214533,Le Bistrot d'Yves,48.88207582223987,2.30375736951828,French Restaurant,5492550.858242296,-429745.85036533966
7938,7938,Paris165,48.88293768699666,2.306405703214533,Papillon,48.88346196317113,2.304377120665861,French Restaurant,5492696.705240004,-429674.5187072661
7945,7945,Paris165,48.88293768699666,2.306405703214533,L'Agapé,48.88488908391539,2.306930422782898,French Restaurant,5492823.121719765,-429461.1802159684
7955,7955,Paris165,48.88293768699666,2.306405703214533,Les Messugues,48.88023144690335,2.3020604941237943,French Restaurant,5492367.613651659,-429904.486462355
7967,7967,Paris165,48.88293768699666,2.306405703214533,Le Chazelles,48.87957741453103,2.303653263359548,French Restaurant,5492275.421125053,-429800.4253233193
7969,7969,Paris165,48.88293768699666,2.306405703214533,Le Petit Villiers,48.88398395839543,2.3041796511557964,French Restaurant,5492756.970583006,-429679.1300284923
7974,7974,Paris166,48.88412859565903,2.3170510228599013,Bistrot du Passage,48.88240850321724,2.3172209279458187,French Restaurant,5492420.860092719,-428756.0808418972
7977,7977,Paris166,48.88412859565903,2.3170510228599013,Le P'tit Canon,48.88435821872448,2.31464873137433,French Restaurant,5492668.676834216,-428907.3574647695
7989,7989,Paris166,48.88412859565903,2.3170510228599013,Le Bordeluche,48.882899,2.3179529999999997,French Restaurant,5492466.121820655,-428693.3917147772
7994,7994,Paris166,48.88412859565903,2.3170510228599013,Le Tout Petit,48.8866225899046,2.317607571730945,French Restaurant,5492882.833720541,-428648.6967305086
7997,7997,Paris166,48.88412859565903,2.3170510228599013,Brigitte,48.88199886284511,2.3137801980028634,French Restaurant,5492418.1091657765,-429015.1225648343
8000,8000,Paris166,48.88412859565903,2.3170510228599013,Ripaille,48.88366881177269,2.3206790601888327,French Restaurant,5492517.6299018,-428479.8004852553
8004,8004,Paris166,48.88412859565903,2.3170510228599013,L'Imprévu,48.88188611981044,2.3148147761821742,French Restaurant,5492392.804437128,-428941.6633313559
8008,8008,Paris166,48.88412859565903,2.3170510228599013,Comme Chez Maman,48.88756021106046,2.31816770456579,French Restaurant,5492979.749653475,-428590.1741589005
8015,8015,Paris166,48.88412859565903,2.3170510228599013,Pignon,48.888433546262654,2.317065149545669,French Restaurant,5493090.137198225,-428654.30511769094
8019,8019,Paris166,48.88412859565903,2.3170510228599013,Gaston,48.888508853021996,2.3172067714767013,French Restaurant,5493096.724291491,-428642.54649532144
8024,8024,Paris166,48.88412859565903,2.3170510228599013,Legendre Idéal,48.88734552928243,2.3197276401077565,French Restaurant,5492936.653349415,-428480.26338489586
8025,8025,Paris166,48.88412859565903,2.3170510228599013,Le Bouchon et l'Assiette,48.88636978681535,2.312628532157171,French Restaurant,5492916.5107176835,-429017.1351671596
8028,8028,Paris166,48.88412859565903,2.3170510228599013,Le Costaud des Batignolles,48.8883734238598,2.3173543245063604,French Restaurant,5493079.89639578,-428634.3125714621
8031,8031,Paris166,48.88412859565903,2.3170510228599013,Les Puces des Batignolles #2,48.887734287654936,2.320386256987257,French Restaurant,5492971.55781175,-428424.8564951208
8035,8035,Paris166,48.88412859565903,2.3170510228599013,Le P'tit Musset,48.88675272506168,2.313089784229922,French Restaurant,5492953.210882537,-428976.24902035063
8065,8065,Paris167,48.885318542762825,2.3276970409034243,B.B.B.,48.88290386583343,2.3236957573544967,French Restaurant,5492395.553602471,-428273.79263728124
8079,8079,Paris167,48.885318542762825,2.3276970409034243,Petite Fleur,48.887534,2.332528,French Restaurant,5492799.106047954,-427541.74665103585
8081,8081,Paris167,48.885318542762825,2.3276970409034243,Les Vins des Dames,48.88411582184284,2.3228655550621995,French Restaurant,5492540.07087731,-428311.6886526934
8085,8085,Paris167,48.885318542762825,2.3276970409034243,Le Relais Gascon,48.88615144530698,2.3338132567801178,French Restaurant,5492630.071828615,-427473.79803951224
8100,8100,Paris167,48.885318542762825,2.3276970409034243,Au Bon Coin,48.88754970315954,2.322222233698505,French Restaurant,5492928.381090623,-428294.2173755639
8103,8103,Paris167,48.885318542762825,2.3276970409034243,La Terrasse 17,48.88419768881669,2.3215967416763306,French Restaurant,5492564.847316264,-428402.8361173675
8109,8109,Paris167,48.885318542762825,2.3276970409034243,Le 27 Gourmand,48.88281043333334,2.323891,French Restaurant,5492382.787815581,-428261.2838676531
8118,8118,Paris168,48.88650752814969,2.338343756839844,La Taverne de Montmartre,48.88585439935222,2.340482668210357,French Restaurant,5492514.6993389325,-426992.1945830829
8124,8124,Paris168,48.88650752814969,2.338343756839844,Le Coq Rico,48.887172207225454,2.3371455869596502,French Restaurant,5492701.923631789,-427211.24596851575
8139,8139,Paris168,48.88650752814969,2.338343756839844,Chez Toinette,48.884224409260966,2.3369041965170347,French Restaurant,5492378.399687026,-427284.1516701279
8140,8140,Paris168,48.88650752814969,2.338343756839844,Le Jardin d'en Face,48.88481853383303,2.340800017118454,French Restaurant,5492396.039714969,-426988.43049041764
8145,8145,Paris168,48.88650752814969,2.338343756839844,Les Tantes Jeanne,48.885290295252254,2.334802633723507,French Restaurant,5492522.45088645,-427417.6784517771
8150,8150,Paris168,48.88650752814969,2.338343756839844,La Vache et le Cuisinier,48.88453791989796,2.3412519693374634,French Restaurant,5492359.370889397,-426960.67614030815
8152,8152,Paris168,48.88650752814969,2.338343756839844,La Mandigotte,48.88740994129551,2.3342305230657683,French Restaurant,5492764.306099163,-427419.7153192506
8155,8155,Paris168,48.88650752814969,2.338343756839844,L'Annexe,48.88435302813302,2.3413352796073084,French Restaurant,5492337.861693078,-426958.0560246905
8157,8157,Paris168,48.88650752814969,2.338343756839844,La Villa des Abbesses,48.88571659820611,2.335310511473472,French Restaurant,5492563.388467835,-427372.5850313547
8162,8162,Paris168,48.88650752814969,2.338343756839844,Jeanne B,48.88759973438205,2.3345800084962325,French Restaurant,5492781.005730838,-427390.6280944714
8163,8163,Paris168,48.88650752814969,2.338343756839844,La Maison Rose,48.887981725336076,2.339633256196976,French Restaurant,5492760.830875112,-427014.36002005136
8167,8167,Paris168,48.88650752814969,2.338343756839844,Le Moulin de la Galette,48.887364,2.3371560000000002,French Restaurant,5492723.038519136,-427206.8890817247
8170,8170,Paris168,48.88650752814969,2.338343756839844,La Pierrade,48.88420871672503,2.339587455864101,French Restaurant,5492343.484302662,-427088.43734941166
8171,8171,Paris168,48.88650752814969,2.338343756839844,Au Virage Lepic,48.88766,2.334738,French Restaurant,5492785.7269329075,-427377.9576043837
8178,8178,Paris168,48.88650752814969,2.338343756839844,Seb'on,48.883531492564614,2.3403039011596407,French Restaurant,5492259.614946148,-427048.79656425316
8182,8182,Paris168,48.88650752814969,2.338343756839844,Le Potager du Père Thierry,48.88451318235855,2.3412001778103178,French Restaurant,5492357.271081447,-426964.92310343427
8193,8193,Paris168,48.88650752814969,2.338343756839844,Bouillon Pigalle,48.88260095759989,2.337389923632145,French Restaurant,5492192.573601961,-427279.10877473
8202,8202,Paris168,48.88650752814969,2.338343756839844,"Terrass"" Restaurant",48.88660895637064,2.3328955189936096,French Restaurant,5492692.099037901,-427532.2530998115
8209,8209,Paris168,48.88650752814969,2.338343756839844,Le Petit Parisien,48.88717669610379,2.336051247977083,French Restaurant,5492715.953396838,-427291.09680571535
8210,8210,Paris169,48.88769555166141,2.3489911701636674,Sacrée Fleur,48.88753024783089,2.347826713825131,French Restaurant,5492609.56224459,-426424.34196424275
8211,8211,Paris169,48.88769555166141,2.3489911701636674,L'Atelier Ramey,48.88829741621071,2.3467062413692474,French Restaurant,5492708.380734523,-426491.81174924306
8225,8225,Paris169,48.88769555166141,2.3489911701636674,La Traversée,48.887253,2.3475759999999997,French Restaurant,5492581.950619374,-426447.84937329113
8235,8235,Paris169,48.88769555166141,2.3489911701636674,Le Grand 8,48.886773008869476,2.3443941475670416,French Restaurant,5492568.10160698,-426689.260836688
